Querly18,No Homepage,No Description,ocaml,Y,
Fix San15,No Homepage,No Description,ocaml,N,
NullAway718,No Homepage,No Description,ocaml,Y,
Bigtax16,No Homepage,No Description,objectivec,Y,
Trippledex511,No Homepage,No Description,cpp,N,
Flowdesk18,No Homepage,No Description,objectivec,N,
Lotstring1114,No Homepage,No Description,cpp,N,
dephpend9,No Homepage,No Description,ocaml,Y,
Tampflex1114,No Homepage,No Description,objectivec,Y,
standard12,No Homepage,No Description,bash,Y,
LGTM.com2,No Homepage,No Description,java,Y,
Biodex1720,No Homepage,No Description,asm,N,
Scalastyle2,No Homepage,No Description,ocaml,Y,
Konklux1512,No Homepage,No Description,javascript,Y,
Subin1418,No Homepage,No Description,cpp,Y,
Bitwolf15,No Homepage,No Description,python,N,
Tres-Zap16,No Homepage,No Description,kotlin,Y,
flawfinder19,No Homepage,No Description,asm,Y,
vale7,No Homepage,No Description,ocaml,Y,
Mondrian615,No Homepage,No Description,objectivec,N,
Ronstring7,No Homepage,No Description,cpp,Y,
Domainer12,No Homepage,No Description,python,Y,
Opela5,No Homepage,No Description,python,N,
HTML Tidy8,No Homepage,No Description,kotlin,Y,
multilint20,No Homepage,No Description,java,N,
Linter for dart14,No Homepage,No Description,java,Y,
Zathin18,No Homepage,No Description,cpp,N,
Otcom11,No Homepage,No Description,python,Y,
Bootlint8,No Homepage,No Description,cpp,N,
Lotstring15,No Homepage,No Description,ocaml,Y,
shellcheck3,No Homepage,No Description,objectivec,N,
Alpha15,No Homepage,No Description,asm,Y,
Bitwolf20,No Homepage,No Description,kotlin,Y,
Zoolab17,No Homepage,No Description,ocaml,N,
PHPQA8,No Homepage,No Description,asm,N,
Reshift5,No Homepage,No Description,python,Y,
Ronstring1,No Homepage,No Description,ocaml,N,
Cookley16,No Homepage,No Description,bash,Y,
Wintellect.Analyzers15,No Homepage,No Description,java,N,
Bigtax1,No Homepage,No Description,asm,Y,
Regrant2,No Homepage,No Description,bash,N,
Wrapsafe126,No Homepage,No Description,ocaml,N,
Kanlam1,No Homepage,No Description,asm,N,
Quo Lux3,No Homepage,No Description,java,N,
Toughjoyfax6,No Homepage,No Description,objectivec,N,
Namfix1410,No Homepage,No Description,python,N,
Lotlux86,No Homepage,No Description,javascript,N,
DeepCode7,No Homepage,No Description,cpp,N,
Cookley18,No Homepage,No Description,javascript,N,
shipshape162,No Homepage,No Description,kotlin,Y,
Sonair81913,No Homepage,No Description,cpp,N,
cfn-lint16,No Homepage,No Description,bash,N,
Tres-Zap20,No Homepage,No Description,haskell,Y,
Gembucket12,No Homepage,No Description,bash,N,
Cardify17,No Homepage,No Description,cpp,Y,
Fintone19513,No Homepage,No Description,javascript,Y,
aether14,No Homepage,No Description,csharp,Y,
Lotstring1,No Homepage,No Description,javascript,N,
Bitchip12,No Homepage,No Description,python,Y,
Transcof214,No Homepage,No Description,java,N,
Overhold1219,No Homepage,No Description,objectivec,Y,
Matsoft17,No Homepage,No Description,asm,Y,
Greenlam20,No Homepage,No Description,ocaml,Y,
Subin9,No Homepage,No Description,asm,N,
Fixflex13,No Homepage,No Description,ocaml,Y,
Zontrax9,No Homepage,No Description,kotlin,Y,
CScout17,No Homepage,No Description,objectivec,Y,
Prodder6,No Homepage,No Description,python,Y,
Cardguard3,No Homepage,No Description,java,N,
Bitchip139,No Homepage,No Description,javascript,N,
Solarbreeze2,No Homepage,No Description,asm,N,
Transcof21410,No Homepage,No Description,ocaml,Y,
Zathin14,No Homepage,No Description,haskell,N,
Tempsoft19,No Homepage,No Description,kotlin,N,
Sonsing315,No Homepage,No Description,objectivec,Y,
SonarQube12,No Homepage,No Description,java,N,
Tres-Zap11,No Homepage,No Description,javascript,Y,
goreporter14,No Homepage,No Description,bash,N,
Alpha16,No Homepage,No Description,bash,N,
Infer91916,No Homepage,No Description,csharp,N,
Overhold820,No Homepage,No Description,asm,N,
Flowdesk189,No Homepage,No Description,bash,Y,
Cardguard317,No Homepage,No Description,objectivec,N,
Lotlux861,No Homepage,No Description,objectivec,Y,
Bitwolf14,No Homepage,No Description,bash,Y,
PC-lint1,No Homepage,No Description,ocaml,N,
Twiggy1617,No Homepage,No Description,asm,N,
Fix San13,No Homepage,No Description,bash,Y,
Flowdesk11,No Homepage,No Description,kotlin,Y,
Alphazap126,No Homepage,No Description,python,Y,
tsqllint19,No Homepage,No Description,haskell,N,
Sorbet3,No Homepage,No Description,objectivec,Y,
Matsoft1715,No Homepage,No Description,kotlin,Y,
Zontrax188,No Homepage,No Description,ocaml,N,
TSqlRules1,No Homepage,No Description,haskell,Y,
Vagram4,No Homepage,No Description,bash,N,
ReSharper1216,No Homepage,No Description,cpp,Y,
Overhold17,No Homepage,No Description,asm,N,
Hatity18,No Homepage,No Description,python,N,
Latlux69,No Homepage,No Description,objectivec,N,
Holdlamis8,No Homepage,No Description,ocaml,N,
Quo Lux14,No Homepage,No Description,java,N,
Duobam18,No Homepage,No Description,asm,Y,
proselint6,No Homepage,No Description,java,N,
Sub-Ex15,No Homepage,No Description,kotlin,Y,
pyright5,No Homepage,No Description,objectivec,N,
terraform-compliance113,No Homepage,No Description,javascript,N,
Ronstring9,No Homepage,No Description,kotlin,Y,
Zoolab2,No Homepage,No Description,python,N,
Subin147,No Homepage,No Description,ocaml,Y,
Job2,No Homepage,No Description,javascript,Y,
Bitwolf1514,No Homepage,No Description,asm,Y,
phpmnd1716,No Homepage,No Description,haskell,N,
linty fresh216,No Homepage,No Description,javascript,Y,
Y-Solowarm5,No Homepage,No Description,javascript,Y,
Transcof4,No Homepage,No Description,objectivec,Y,
Opela16,No Homepage,No Description,objectivec,Y,
Helix QAC14,No Homepage,No Description,objectivec,Y,
HTML Inspector19,No Homepage,No Description,objectivec,Y,
include-gardener17181,No Homepage,No Description,csharp,Y,
Viva14,No Homepage,No Description,python,N,
Ventosanzap18,No Homepage,No Description,python,N,
Toughjoyfax42,No Homepage,No Description,kotlin,Y,
PHP Architecture Tester9,No Homepage,No Description,bash,N,
Reshift101164,No Homepage,No Description,cpp,Y,
Mat Lam Tam516,No Homepage,No Description,ocaml,Y,
go/ast1,No Homepage,No Description,python,Y,
Konklux11,No Homepage,No Description,ocaml,Y,
Cookley11,No Homepage,No Description,java,N,
PHPStan10,No Homepage,No Description,bash,N,
Cardguard8,No Homepage,No Description,ocaml,Y,
Solarbreeze59,No Homepage,No Description,asm,N,
go-critic19,No Homepage,No Description,csharp,Y,
Bytecard2,No Homepage,No Description,cpp,N,
aether148,No Homepage,No Description,haskell,Y,
Kanlam13,No Homepage,No Description,kotlin,Y,
HTML Inspector198,No Homepage,No Description,ocaml,N,
phpmnd1715,No Homepage,No Description,objectivec,Y,
Andalax15,No Homepage,No Description,objectivec,N,
prospector13,No Homepage,No Description,kotlin,N,
Tres-Zap18,No Homepage,No Description,java,N,
PHPQA85,No Homepage,No Description,haskell,Y,
Treeflex1,No Homepage,No Description,javascript,N,
Vagram77,No Homepage,No Description,python,N,
